351.1837 251.0816 -0.420114253457673 266.4249754817 6.15635466807348 12495 
377.084 233.7568 0.155533213170716 690.257010646807 493.647438077377 49988925 
378.8524 234.3515 0.157249892851563 689.879273598592 493.953805781089 49392225 
336.5042 234.0958 0.067880744040541 665.52699348794 487.390004163537 67432965 
335.8481 233.8946 0.0680851665043534 664.321772192941 487.052741504468 67843515 
325.6162 234.6181 0.0534809499192158 643.155360282231 476.815821172319 75056445 
325.6039 234.6407 0.0533422626619593 643.117445822638 476.769420048739 75063330 
324.3407 235.4368 0.0462702691250024 641.716141065533 476.425954970842 75792120 
324.4059 235.386 0.046973868283805 641.721525679443 476.370103432128 75765600 
324.2666 235.4496 0.0469822699541943 641.455595937049 476.265756085548 75861225 
324.4011 235.3805 0.0483823979085077 641.330895446149 476.195729365986 75822720 
324.3254 235.4825 0.0479254190958848 641.088100981932 476.195005068686 75884940 
324.4145 235.4309 0.0489981762153669 640.970735230347 476.096883153747 75864285 
324.4244 235.4241 0.0493896071858885 640.871306568171 475.994699608385 75873465 
324.4723 235.3629 0.0503590741882735 640.807588292145 475.806885750941 75862755 
324.4792 235.3457 0.0505730421512845 640.810379575824 475.740753731786 75860205 
324.4945 235.3166 0.0507843619101603 640.865602720385 475.700515871911 75847200 
324.5283 235.2604 0.0514136551678877 640.884547213347 475.567580539686 75831900 
324.491 235.2495 0.0513854830451732 640.908532333653 475.437420399165 75845160 
324.3215 235.3401 0.0495789380405397 641.067536353829 475.5079341427 75894120 
324.2469 235.3908 0.0485296211851409 641.188212460571 475.617846108182 75908655 
324.1888 235.4436 0.0477931214569223 641.209512573975 475.69440877523 75929310 
324.2176 235.4277 0.0480144705835865 641.208037063823 475.700128319522 75918090 
324.2473 235.4043 0.0482945342319481 641.221870361686 475.691833609615 75904065 
324.2398 235.4132 0.0482414520101439 641.20289397808 475.689481894164 75909675 
324.2578 235.3982 0.0484211793503066 641.210472209381 475.68455398372 75901260 
324.2528 235.4055 0.0483768542727092 641.196495266666 475.69552178461 75904830 
324.2462 235.4165 0.0483069598975368 641.174836593196 475.707614438855 75910185 
324.2605 235.4203 0.0479707139297949 641.265193285023 475.855800656468 75892590 
324.1062 235.5803 0.0452459495653401 641.49038843821 476.304445010409 75924720 
323.7425 235.9483 0.0401431607127774 641.607803501165 476.980498254939 76054515 
323.4482 236.2692 0.0356158257251115 641.76129941113 477.625521328685 76151415 
323.327 236.4461 0.0328480547141919 641.964200153359 478.168182515434 76171560 
323.1338 236.715 0.0294673828291876 642.00932518691 478.717331299455 76241175 
323.0694 236.8693 0.0275360413863778 642.053707380681 479.112494252723 76259790 
322.8593 237.1237 0.0242960630839376 642.13626330898 479.522107529542 76330935 
322.5817 237.3849 0.0209373986042781 642.234410212709 479.829398241624 76426560 
322.5002 237.4759 0.0195767813837065 642.364131375235 480.037082144014 76438545 
322.5187 237.4731 0.0192938251977384 642.466230559147 480.163792730027 76413555 
322.5203 237.4564 0.0192679612664216 642.509139923135 480.176344665575 76404120 
322.4703 237.4814 0.0190776757134063 642.452464402801 480.143626564 76431660 
322.4642 237.4935 0.0190261049630779 642.40228265136 480.13994627577 76440585 
322.5307 237.4643 0.0194966809742072 642.369672936422 480.17542460147 76418400 
322.5632 237.4664 0.0198368379835591 642.216755468995 480.148627110416 76427070 
322.6959 237.4257 0.0208439920945619 642.018271152497 480.165213023134 76401570 
322.6618 237.4796 0.0204337690170746 641.940913468666 480.19318595925 76426305 
322.5128 237.6117 0.0189740914992788 641.908850133468 480.24061535537 76490820 
322.5828 237.5793 0.0191541449659645 642.020809071071 480.376425049647 76444665 
322.5666 237.5901 0.0190232219065021 642.030882300886 480.395486612558 76448745 
322.5634 237.5879 0.018921942687706 642.120206986565 480.456243512535 76436505 
322.6071 237.5456 0.0191179723465886 642.288490927792 480.5641985823 76392390 
322.6077 237.5208 0.0191894293112808 642.397430622271 480.596163717536 76374285 
322.4656 237.5573 0.0184929440568363 642.490516291965 480.490103708457 76417890 
322.3522 237.5732 0.0182016232392686 642.50848299998 480.340778954356 76461240 
322.3361 237.5641 0.0184590016488479 642.433032593416 480.235545609623 76479090 
322.402 237.5185 0.0189800590406867 642.458056801138 480.270821184013 76446960 
322.3909 237.5387 0.0187662130703202 642.477603885182 480.319324904658 76447725 
322.3675 237.5598 0.0184904473518202 642.512339480396 480.356444577202 76451295 
322.2714 237.6081 0.0178322713678597 642.548708556618 480.323367713923 76484700 
322.2323 237.6152 0.0175614117247684 642.650488649355 480.335262615686 76485210 
322.2134 237.626 0.0174035486514749 642.691140793319 480.346621552755 76487250 
322.1722 237.6575 0.0171278759493339 642.656987737431 480.30761753848 76510455 
322.1891 237.6429 0.0173206101239309 642.651915412442 480.300199327975 76504845 
322.1913 237.6365 0.0173822898035293 642.655065748513 480.289912298798 76503570 
322.205 237.6244 0.0174323890249644 642.705260284948 480.320678719115 76490310 
322.1899 237.6375 0.01721116747564 642.74851434395 480.354966437966 76489800 
322.1837 237.6605 0.0169783797928189 642.762603149431 480.403047714387 76490055 
322.196 237.6602 0.0169818967498302 642.791919764656 480.445042246677 76480875 
322.1963 237.6662 0.0169197473660156 642.804826423275 480.461778246615 76479090 
322.1656 237.6952 0.0166606696625345 642.772972265626 480.449294457036 76496940 
322.1546 237.7092 0.0164579669963416 642.813570177476 480.490062421387 76495410 
322.1655 237.7154 0.0162780383566072 642.926060707415 480.599208994291 76472715 
322.1939 237.7025 0.0162402725217016 643.091922187863 480.724892829642 76434720 
322.1657 237.712 0.0159503674178248 643.193800535037 480.756177881368 76430130 
322.0714 237.7545 0.0151948997199596 643.319047584503 480.786370632301 76446705 
322.0393 237.7599 0.0149034939681606 643.448805387134 480.83915052471 76436760 
322.0336 237.7598 0.01476851124507 643.539131563699 480.901685636248 76421970 
321.9973 237.7829 0.0144922753738525 643.52059496895 480.890392771124 76439055 
321.9961 237.7791 0.0144822725787709 643.542404757587 480.895790657317 76435995 
321.9479 237.8063 0.0143047468840874 643.413187027656 480.785991351263 76477050 
321.9378 237.8023 0.0143665958613484 643.339545457054 480.71090813932 76494390 
321.9342 237.8034 0.014481164527715 643.231363352562 480.633808188926 76514025 
321.9309 237.7982 0.0145099796444654 643.22330209443 480.606299495427 76516830 
321.93 237.793 0.0145962483862408 643.203376879332 480.583390114679 76520400 
321.931 237.7909 0.0146294518649364 643.197995519079 480.577365155718 76520655 
321.9395 237.784 0.0146725086665114 643.227062413715 480.597055027069 76512240 
321.9355 237.7812 0.0146535993943673 643.252729397139 480.599141760032 76509435 
321.9344 237.7772 0.0146594247972934 643.269718835325 480.602180531129 76507140 
321.9207 237.7855 0.0145596698164568 643.270155939411 480.597805338905 76512495 
321.938 237.7708 0.0146458601916449 643.323888518651 480.631938915309 76496685 
321.9296 237.7794 0.0145719483043793 643.315580122348 480.631721432451 76501275 
321.9238 237.7843 0.0145432426227773 643.297049387121 480.616920130827 76506630 
321.9449 237.7672 0.0146855492376427 643.330809377051 480.639680114164 76492860 
321.9355 237.7734 0.0146269591599078 643.321662140311 480.632073938059 76497960 
321.9438 237.7664 0.0146736027002889 643.334770860441 480.63465020788 76492605 
321.9459 237.7641 0.0147124399275665 643.332020495093 480.63464527005 76492350 
321.9246 237.7783 0.0145963286159805 643.296449372337 480.605723735722 76506630 
321.9426 237.767 0.014684561350247 643.329969505903 480.634753731984 76493880 
321.9305 237.7781 0.014628756982273 643.287522086802 480.608103301001 76505865 
321.9346 237.7745 0.014618085754231 643.323309039805 480.634050811977 76497960 
321.9304 237.7781 0.0145894173122961 643.313038380779 480.622615354526 76501275 
321.9469 237.7624 0.0147019493336886 643.349065165178 480.642026105074 76489035 
321.9482 237.7597 0.0147184105371683 643.353537896503 480.645122344998 76487760 
321.9333 237.7704 0.0146346869520388 643.331215288986 480.628091674995 76497195 
321.9176 237.784 0.0145381360639799 643.300203049141 480.610119325528 76508415 
321.9393 237.7688 0.0146412796829367 643.348273624017 480.646879605782 76491840 
321.9336 237.7719 0.0146296206086375 643.327209534491 480.629050815383 76497705 
321.9453 237.761 0.0147119239319861 643.346414289473 480.637876361117 76490055 
321.9472 237.7607 0.0146933875229268 643.364885362049 480.653272620334 76486230 
321.9513 237.756 0.0147209773022911 643.378919541517 480.660449604636 76482150 
321.9462 237.7598 0.0147082994575211 643.355251795537 480.640008557613 76488270 
321.9404 237.7639 0.014672479790607 643.35041989113 480.638715819074 76491330 
321.941 237.7663 0.0146571163748191 643.351764869563 480.645742242576 76490820 
321.9291 237.7732 0.0146121281389106 643.325491898331 480.623161146597 76499745 
321.9368 237.7688 0.0146437470925168 643.341209405532 480.637302468359 76494135 
